"Date","q","h","e","p","r"
2003-07-30,0.297276337929776,43.367,1.7,0,2.94
2003-07-31,0.230428624176991,43.36,1.1,0,2.94
2003-08-01,0.736407728117398,43.35,4.6,0,2.94
2003-08-02,0.613942842971146,43.35,5.5,0,2.94
2003-08-03,0.613942842971146,43.34,3.6,0,2.94
2003-08-04,0.816885962606596,43.33,2,0,2.94
2003-08-05,0.710763989110183,43.32,5.5,0,2.94
2003-08-06,0.465737214261704,43.307,2.7,0.6,2.93
2003-08-07,0.410069603431017,43.297,2,0,2.93
2003-08-08,0.637296952632902,43.29,3.7,0,2.93
2003-08-09,0.736407728117398,43.287,2.8,0,2.93
2003-08-10,1.02611225891985,43.28,3.6,0,2.93
2003-08-11,1.23055156671207,43.27,4,0,2.93
2003-08-12,1.05853786799894,43.26,2.9,0,2.93
2003-08-13,0.736407728117398,43.25,3.1,0,2.93
2003-08-14,1.38036838305646,43.24,3.9,0,2.93
2003-08-15,2.04524688529375,43.23,4.1,0,2.93
2003-08-16,1.75911261956768,43.227,4.2,0,2.93
2003-08-17,1.15974601174745,43.213,5.6,0,2.93
2003-08-18,0.685701570684584,43.21,2.8,0,2.93
2003-08-19,0.613942842971146,43.2,6.3,0,2.93
2003-08-20,0.446674319153866,43.19,6.9,0,2.93
2003-08-21,0.255858932527677,43.18,4.3,0,2.93
2003-08-22,0.269222113924223,43.17,3.4,0,2.93
2003-08-23,0.230428624176991,43.16,4.3,0,2.93
2003-08-24,0.195427166066289,43.15,4,0,2.93
2003-08-25,0.195427166066289,43.14,8.2,0,2.93
2003-08-26,0.145043545741451,43.123,3,0,2.93
2003-08-27,0.136100680517845,43.107,4.7,0,2.92
2003-08-28,0.111420330475928,43.097,3.9,0,2.92
2003-08-29,0.111420330475928,43.087,6,0,2.92
2003-08-30,0.111420330475928,43.077,4.6,0,2.92
2003-08-31,0.0898210084853355,43.07,2.6,0,2.92
2003-09-01,0.0898210084853355,43.06,4.9,0,2.92
2003-09-02,0.0898210084853355,43.05,6.1,0,2.92
2003-09-03,0.0898210084853355,43.04,3.2,0,2.92
2003-09-04,0.0898210084853355,43.03,6.7,0,2.92
2003-09-05,0.077042393344021,43.02,4.1,31.3,2.92
2003-09-06,0.392515497149815,43.03,5.9,3,2.92
2003-09-07,0.547201519008849,43.01,1.4,0,2.92
2003-09-08,1.75911261956768,43,2.6,0,2.92
2003-09-09,3.14367702565683,43,5.8,0,2.92
2003-09-10,2.94984916655919,42.99,3.5,0,2.92
2003-09-11,2.52788817597566,42.987,4.2,0,2.92
2003-09-12,2.64419091992853,42.98,3.9,0,2.92
2003-09-13,1.99562432751857,42.97,5.5,2.6,2.92
2003-09-14,1.54142840108435,42.96,2.4,2.4,2.92
2003-09-15,1.02611225891985,42.967,1.5,1,2.92
2003-09-16,0.661214540936488,42.947,1.8,0,2.92
2003-09-17,1.05853786799894,42.937,2.5,0,2.92
2003-09-18,0.844914004461415,42.93,2.7,0,2.92
2003-09-19,0.816885962606596,42.927,4.4,0,2.92
2003-09-20,0.661214540936488,42.913,5,0,2.91
2003-09-21,0.685701570684584,42.907,6.5,0,2.91
2003-09-22,0.465737214261704,42.897,3.6,0,2.91
2003-09-23,0.789462820246517,42.88,1.8,0,2.91
2003-09-24,0.661214540936488,42.873,3.4,0,2.91
2003-09-25,0.342772069276463,42.863,3.9,0,2.91
2003-09-26,0.392515497149815,42.853,4.6,0,2.91
2003-09-27,0.358872930784662,42.847,6.6,0,2.91
2003-09-28,0.283025802935589,42.84,6.3,0,2.91
2003-09-29,0.16404335593979,42.83,6.8,0,2.91
2003-09-30,0.283025802935589,42.82,NA,0,2.91
2003-10-01,0.230428624176991,42.81,5.4,0,2.91
2003-10-02,0.392515497149815,42.797,8.8,0,2.91
2003-10-03,0.255858932527677,42.79,4.9,0,2.91
2003-10-04,0.184572606522123,42.777,4.3,0,2.91
2003-10-05,0.16404335593979,42.767,6,0,2.91
2003-10-06,0.0898210084853355,42.743,8,0,2.91
2003-10-07,0.0711187055715869,42.737,6.8,0,2.9
2003-10-08,0.0711187055715869,42.72,3,0,2.9
2003-10-09,0.0711187055715869,42.703,3.3,0,2.9
2003-10-10,0.0551264375504399,42.69,5.1,0,2.9
2003-10-11,0.0551264375504399,42.677,6.6,0,2.9
2003-10-12,0.0416539302322378,42.67,3.5,0,2.9
2003-10-13,0.0416539302322378,42.65,3.2,0,2.9
2003-10-14,0.0416539302322378,42.64,7.8,0,2.9
2003-10-15,0.021488268797635,42.63,4.1,0,2.9
2003-10-16,0.021488268797635,42.617,6.5,0,2.9
2003-10-17,0.0242705932289788,42.607,11,0,2.9
2003-10-18,0.0272744130628754,42.587,3.2,0,2.9
2003-10-19,0.0242705932289788,42.573,1.3,0,2.9
2003-10-20,0.0416539302322378,42.57,2,2.2,2.9
2003-10-21,0.0458766842904619,42.56,1.7,0.9,2.69
2003-10-22,0.0503651263072094,42.533,0.4,0,2.89
2003-10-23,0.0654961597949625,42.52,4.7,0,2.89
2003-10-24,0.0503651263072094,42.51,5.1,0,2.89
2003-10-25,0.0416539302322378,42.507,6.4,0,2.89
2003-10-26,0.0376896339909866,42.497,8.8,0,2.89
2003-10-27,0.0305072374580834,42.477,6.9,0,2.89
2003-10-28,0.0272744130628754,42.467,2.7,0,2.89
2003-10-29,0.0165577449358871,42.46,4.4,0,2.89
2003-10-30,0.0090166543411169,42.443,6.1,0,2.89
2003-10-31,0.0143941919254145,42.43,6.2,0,2.89
2003-11-01,0.0143941919254145,42.42,6.7,0,2.89
2003-11-02,0.0090166543411169,42.41,4.5,0,2.89
2003-11-03,0.0143941919254145,42.397,2.9,0,2.89
2003-11-04,0.0143941919254145,42.387,3.1,0,2.89
2003-11-05,0.0143941919254145,42.373,9.8,0,2.89
2003-11-06,0.0143941919254145,42.367,3.6,0,2.89
2003-11-07,0.0143941919254145,42.353,2,0,2.88
2003-11-08,0.0143941919254145,42.333,3.9,0,2.88
2003-11-09,0.0124214191460777,42.317,6.2,0,2.88
2003-11-10,0.0090166543411169,42.307,9,0,2.88
2003-11-11,0.00627943809717806,42.297,7.9,0,2.88
2003-11-12,0.0416539302322378,42.3,7,24.7,2.88
2003-11-13,0.103887248755836,42.297,1.3,2.8,2.88
2003-11-14,0.206683704003289,42.283,3.7,0,2.88
2003-11-15,0.255858932527677,42.273,7.1,0,2.88
2003-11-16,0.613942842971146,42.267,5.6,0,2.88
2003-11-17,3.27733173867708,42.25,3,0,2.88
2003-11-18,2.19885404971968,42.24,3.2,0,2.88
2003-11-19,1.12534899888674,42.223,4.9,0,2.88
2003-11-20,0.505414654464898,42.21,6.4,0,2.88
2003-11-21,0.428120493361603,42.2,6.9,0,2.88
2003-11-22,0.358872930784662,42.193,6.7,0,2.88
2003-11-23,0.077042393344021,42.183,6.7,0,2.88
2003-11-24,0.0416539302322378,42.17,4.9,0,2.87
2003-11-25,0.0416539302322378,42.16,4.6,0.6,2.87
2003-11-26,0.0376896339909866,42.15,2.7,0,2.87
2003-11-27,0.0503651263072094,42.14,5.5,0,2.87
2003-11-28,0.0305072374580834,42.13,2.4,0,2.87
2003-11-29,0.0305072374580834,42.12,4.1,2.2,2.87
2003-11-30,0.0376896339909866,42.097,2.4,0,2.87
2003-12-01,0.0242705932289788,42.08,6,0,2.87
2003-12-02,0.0143941919254145,42.063,6.4,0,2.87
2003-12-03,0.0090166543411169,42.047,7,0,2.87
2003-12-04,0.00514073159170551,42.037,8.5,0.4,2.87
2003-12-05,0.00254343366101353,42.017,4.3,0,2.87
2003-12-06,0.00099142967703661,42.003,6,0,2.87
2003-12-07,0.00099142967703661,41.99,6.5,0,2.86
2003-12-08,0.000416012047575848,41.97,6.8,0,2.86
2003-12-09,0.00514073159170551,41.967,7.8,6.2,2.86
2003-12-10,0.0305072374580834,41.967,6.6,12.4,2.86
2003-12-11,0.136100680517845,41.957,1.4,0.3,2.86
2003-12-12,0.077042393344021,41.943,6,0,2.86
2003-12-13,0.0551264375504399,41.93,6.1,0,2.86
2003-12-14,0.0416539302322378,41.92,7.7,0,2.86
2003-12-15,0.0305072374580834,41.907,6.3,0.4,2.86
2003-12-16,0.0416539302322378,41.89,4.3,0,2.86
2003-12-17,0.0305072374580834,41.867,4.6,0,2.86
2003-12-18,0.0305072374580834,41.847,8.4,0,2.86
2003-12-19,0.00514073159170551,41.83,6.2,0,2.86
2003-12-20,0.00254343366101353,41.817,6,0,2.86
2003-12-21,0.00099142967703661,41.803,6.1,0,2.86
2003-12-22,0.00099142967703661,41.787,4.3,0,2.85
2003-12-23,0.00099142967703661,41.777,2.5,0,2.85
2003-12-24,0.00099142967703661,41.757,5,2.7,2.85
2003-12-25,0.00099142967703661,41.747,7.6,0,2.85
2003-12-26,0.000416012047575848,41.74,6.4,0,2.85
2003-12-27,0.000237184014668385,41.73,9.7,0.8,2.85
2003-12-28,0.000237184014668385,41.713,2.2,10.1,2.85
2003-12-29,0.000664121860453791,41.697,3.5,0,2.85
2003-12-30,0.000237184014668385,41.683,6.7,0,2.85
2003-12-31,7.86929251039231,41.67,7.4,0,2.85
2004-01-01,7.86929251039231,41.66,7.6,0.3,2.85
2004-01-02,1.0943239461282e-05,41.65,4.4,0,2.85
2004-01-03,5.04901184316189e-07,41.643,6.6,16.4,2.85
2004-01-04,0.000237184014668385,41.63,5.7,0,2.85
2004-01-05,0.00254343366101353,41.617,3.4,0,2.84
2004-01-06,0.00414417812213518,41.597,4.7,0,2.84
2004-01-07,0.00254343366101353,41.587,8.3,0,2.84
2004-01-08,0.00099142967703661,41.577,4.3,0,2.84
2004-01-09,0.0019218366535883,41.567,5.1,8.6,2.84
2004-01-10,0.0090166543411169,41.557,6.2,0,2.84
2004-01-11,0.465737214261704,41.64,NA,84.7,2.85
2004-01-12,0.195427166066289,41.63,4.2,0,2.85
2004-01-13,0.136100680517845,41.617,6.4,0,2.85
2004-01-14,0.127520316335964,41.603,6.7,0,2.84
2004-01-15,0.0898210084853355,41.59,7,0,2.84
2004-01-16,0.16404335593979,41.603,7.7,29,2.84
2004-01-17,0.358872930784662,41.61,1.4,27.4,2.84
2004-01-18,0.932686043558591,41.597,3.4,0,2.84
2004-01-19,14.3311786177481,41.593,3.7,0,2.84
2004-01-20,9.8177197922269,41.613,4.2,0,2.84
2004-01-21,5.54549217536449,41.623,2.8,1.8,2.84
2004-01-22,3.48457440876977,41.64,2,23,2.85
2004-01-23,36.8296094556249,41.79,NA,89.8,2.85
2004-01-24,70.0587283213403,42.207,0.3,35.3,2.87
2004-01-25,34.6280628141678,42.487,2.9,0,2.9
2004-01-26,22.2399798461992,42.603,4.3,0,2.9
2004-01-27,17.3075090486348,42.66,5,0,2.9
2004-01-28,14.8619110433252,42.703,4.6,0,2.9
2004-01-29,12.9758800674658,42.73,4,0,2.9
2004-01-30,11.1021132640154,42.73,4.6,0,2.9
2004-01-31,7.66075140135972,42.74,4.2,0,2.9
2004-02-01,4.64722650821112,42.75,5.2,0,2.91
2004-02-02,5.54549217536449,42.75,5.3,0,2.91
2004-02-03,4.56295241325299,42.743,4.7,0,2.91
2004-02-04,2.82500443996922,42.74,5.8,0,2.9
2004-02-05,1.75911261956768,42.737,6,0,2.9
2004-02-06,1.19481162948499,42.72,2.1,0,2.9
2004-02-07,1.02611225891985,42.71,3.8,0,2.9
2004-02-08,0.762638704515501,42.7,3.9,0.5,2.9
2004-02-09,0.661214540936488,42.7,2.5,0,2.9
2004-02-10,0.59114623333103,42.677,4.1,0,2.9
2004-02-11,0.59114623333103,42.667,2.9,0,2.9
2004-02-12,0.59114623333103,42.66,6,0,2.9
2004-02-13,0.465737214261704,42.65,4.5,0,2.9
2004-02-14,0.465737214261704,42.64,4,0,2.9
2004-02-15,0.465737214261704,42.63,5.9,0,2.9
2004-02-16,0.465737214261704,42.627,2,8.5,2.9
2004-02-17,0.526041375663899,42.617,5,0,2.9
2004-02-18,1.41956521928386,42.607,3.9,0,2.9
2004-02-19,0.902808207218113,42.597,2.9,0,2.9
2004-02-20,0.526041375663899,42.587,4.8,0,2.9
2004-02-21,0.375452003197703,42.577,6.2,0,2.9
2004-02-22,0.269222113924223,42.563,6.3,0,2.9
2004-02-23,4.07789206352406,42.57,5,13.9,2.9
2004-02-24,3.77374019307194,42.577,3,9,2.9
2004-02-25,14.5067117109827,42.583,1.3,0.6,2.9
2004-02-26,32.2177878969325,42.653,3,14.6,2.9
2004-02-27,33.4089533347566,42.857,2.8,36,2.91
2004-02-28,19.3546316217616,43.07,NA,31,2.92
2004-02-29,19.1432724326374,43.16,3.2,0,2.93
2004-03-01,16.5294481874825,43.203,4.5,0.5,2.93
2004-03-02,13.8127882786624,43.243,2.1,0.7,2.93
2004-03-03,12.9758800674658,43.27,5.1,0,2.93
2004-03-04,12.0155248466456,43.287,1.3,3.3,2.93
2004-03-05,11.8600578531018,43.3,1.2,1.7,2.93
2004-03-06,13.3066107881507,43.31,2.8,0.6,2.93
2004-03-07,14.5067117109827,43.323,20,0,2.93
2004-03-08,15.9609174235541,43.36,1.9,0,2.93
2004-03-09,8.25965999138852,43.383,3.3,0,2.94
2004-03-10,9.27909306349162,43.393,3.9,0,2.94
2004-03-11,7.42924942790692,43.407,2.6,4,2.94
2004-03-12,6.97984499210051,43.41,4.6,2.8,2.94
2004-03-13,14.5067117109827,43.42,2.7,1.6,2.94
2004-03-14,21.5511797113717,43.443,0.8,0,2.94
2004-03-15,17.3075090486349,43.477,1,0,2.94
2004-03-16,14.5067117109827,43.493,3.2,0,2.94
2004-03-17,11.4014324371753,43.507,4.5,0,2.94
2004-03-18,8.25965999138852,43.51,3.7,0,2.95
2004-03-19,7.66075140135972,43.52,3,0,2.95
2004-03-20,6.54830529388818,43.52,6,0,2.95
2004-03-21,5.54549217536449,43.52,2.9,0,2.95
2004-03-22,5.45104541248212,43.53,2.9,0,2.95
2004-03-23,4.64722650821112,43.53,5,0,2.95
2004-03-24,4.39736562425228,43.56,4.1,29,2.95
2004-03-25,21.0996918155423,43.583,1.4,27,2.95
2004-03-26,24.6377438601916,43.62,4.2,0,2.95
2004-03-27,25.3880821533647,43.68,3.2,0,2.95
2004-03-28,16.915602877576,43.727,3.6,0,2.96
2004-03-29,12.9758800674658,43.753,4.4,0,2.96
2004-03-30,12.3303756815037,43.843,NA,96,2.96
2004-03-31,13.9842216860615,43.86,3.9,0,2.96
2004-04-01,12.3303756815037,43.88,4.2,0,2.96
2004-04-02,9.68122909500559,43.88,1.5,0,2.96
2004-04-03,7.77821985715188,43.89,4.4,0,2.96
2004-04-04,6.54830529388818,43.89,3.6,0,2.96
2004-04-05,6.03351104141265,43.9,2.9,0,2.97
2004-04-06,19.1432724326374,43.947,4.3,27.7,2.97
2004-04-07,48.0375387749496,44.06,3.4,43.7,2.97
2004-04-08,26.93248052801,44.19,1.2,8.7,2.98
2004-04-09,19.56748509627,44.243,2.8,0,2.98
2004-04-10,15.2226530433707,44.29,2.2,0,2.98
2004-04-11,13.1405765376387,44.31,1.7,0,2.99
2004-04-12,12.3303756815037,44.32,3.8,0,2.99
2004-04-13,10.5187344342974,44.33,2.4,0,2.99
2004-04-14,10.0943987061501,44.333,1.3,0.8,2.99
2004-04-15,10.3760403468097,44.35,1.8,0.6,2.99
2004-04-16,10.3760403468097,44.36,2.2,0,2.99
2004-04-17,9.14747666117942,44.36,4.6,0,2.99
2004-04-18,6.7618621917077,44.36,4.1,0,2.99
2004-04-19,6.13430752680787,44.37,3.6,0,2.99
2004-04-20,6.33913390216301,44.37,3.7,0.5,2.99
2004-04-21,4.15631097633609,44.37,1.2,0.5,2.99
2004-04-22,3.55547933307441,44.37,2.3,0,2.99
2004-04-23,3.0135783361004,44.37,2.5,0,2.99
2004-04-24,2.70360878334576,44.37,3.7,1,2.99
2004-04-25,2.76387816307567,44.36,3.7,0,2.99
2004-04-26,3.77374019307194,44.357,3.5,0,2.99
2004-04-27,5.73752739221108,44.347,2.7,0,2.99
2004-04-28,4.47966718223372,44.34,3.6,0,2.99
2004-04-29,4.562952413253,44.34,1,0,2.99
2004-04-30,3.92392184871778,44.33,3.5,0,2.99
2004-05-01,2.64419091992853,44.33,4.8,0,2.99
2004-05-02,2.25165453245731,44.32,3.3,0,2.99
2004-05-03,4.07789206352406,44.32,1.2,0.8,2.99
2004-05-04,4.47966718223372,44.31,3.8,0,2.99
2004-05-05,2.88699298644325,44.31,3.8,0,2.99
2004-05-06,2.58561918345878,44.3,1.1,0,2.99
2004-05-07,2.76387816307567,44.293,3.1,0,2.99
2004-05-08,2.58561918345878,44.29,3.6,0,2.99
2004-05-09,3.07818584264823,44.287,2,0,2.99
2004-05-10,3.14367702565683,44.28,3.3,0,2.98
2004-05-11,4.23569272945759,44.28,2.5,0,2.98
2004-05-12,2.82500443996922,44.27,3,0,2.98
2004-05-13,2.76387816307567,44.27,3.3,0,2.98
2004-05-14,2.47099249083968,44.267,2.6,0,2.98
2004-05-15,1.85141916793929,44.26,2.9,0,2.98
2004-05-16,1.99562432751857,44.25,1.6,0,2.98
2004-05-17,3.21005721652672,44.25,2.2,0,2.98
2004-05-18,3.14367702565683,44.243,1.3,0,2.98
2004-05-19,2.41492671264836,44.24,2.8,0,2.98
2004-05-20,2.04524688529375,44.233,2.9,0,2.98
2004-05-21,1.99562432751858,44.227,2.3,0,2.98
2004-05-22,3.0135783361004,44.22,1.5,0,2.98
2004-05-23,3.0135783361004,44.21,3.2,0,2.98
2004-05-24,3.55547933307441,44.21,3.7,0,2.98
2004-05-25,3.14367702565683,44.2,2.5,0,2.98
2004-05-26,2.04524688529375,44.2,2.4,0,2.98
2004-05-27,2.41492671264836,44.19,2.4,0,2.99
2004-05-28,2.70360878334576,44.19,2,0,2.98
2004-05-29,3.07818584264823,44.18,4.9,0,2.98
2004-05-30,3.34550590761699,44.177,2.7,0,2.98
2004-05-31,3.88602289632689,44.153,2.7,0,2.98
2004-06-01,7.89770112142037,44.15,2.3,0,2.98
2004-06-02,7.89770112142037,44.14,2.8,0,2.98
2004-06-03,7.89770112142037,44.14,1.7,0,2.98
2004-06-04,7.89770112142037,44.13,2.5,0,2.98
2004-06-05,7.89770112142037,44.127,5,0,2.98
2004-06-06,7.89770112142037,44.117,4.1,0,2.98
2004-06-07,7.89770112142037,44.11,2.2,0,2.98
2004-06-08,7.89770112142037,44.1,5.2,0,2.98
2004-06-09,7.89770112142037,44.097,2.9,0.4,2.98
2004-06-10,7.89770112142037,44.09,2.6,0,2.98
2004-06-11,7.89551584364898,44.08,1.5,0,2.97
2004-06-12,7.89551584364898,44.08,3.5,0,2.97
2004-06-13,7.89551584364898,44.073,2.9,0,2.97
2004-06-14,7.89551584364898,44.063,2.4,0,2.97
2004-06-15,7.89551584364898,44.05,2.6,0,2.97
2004-06-16,7.89551584364898,44.05,1.7,0,2.97
2004-06-17,7.89551584364898,44.05,2.1,0,2.97
2004-06-18,7.89551584364898,44.04,2.8,0,2.97
2004-06-19,7.89551584364898,44.04,1.5,0,2.97
2004-06-20,7.89551584364898,44.03,3.4,0,2.97
2004-06-21,7.89551584364898,44.03,2.5,0,2.97
2004-06-22,7.89551584364898,44.03,1.1,0,2.97
2004-06-23,7.89551584364898,44.027,2.5,0,2.97
2004-06-24,7.89551584364898,44.02,1.7,0,2.97
2004-06-25,7.89551584364898,44.017,4.2,0,2.97
2004-06-26,7.89551584364898,44.007,2.5,0,2.97
2004-06-27,7.89551584364898,44,3.8,0,2.97
2004-06-28,7.89551584364898,43.993,2.4,0,2.97
2004-06-29,7.89551584364898,43.99,2.2,0,2.97
2004-06-30,7.89551584364898,43.99,2.9,0,2.97
2004-07-01,4.47966718223372,44.04,6.8,47.7,2.97
2004-07-02,10.2345967355069,44.043,1.7,0,2.97
2004-07-03,9.41192065170702,44.05,3.9,0,2.97
2004-07-04,7.31520590128277,44.05,3.9,0,2.97
2004-07-05,4.64722650821112,44.043,1.3,0,2.97
2004-07-06,4.00043076527862,44.037,2.9,0,2.97
2004-07-07,3.84836007376152,44.03,2.5,0,2.97
2004-07-08,4.00043076527862,44.03,0.9,0,2.97
2004-07-09,3.77374019307194,44.02,2.5,0,2.97
2004-07-10,4.23569272945759,44.02,1.5,0,2.97
2004-07-11,4.47966718223372,44.01,0.9,0,2.97
2004-07-12,4.00043076527862,44.01,1.6,0,2.97
2004-07-13,3.14367702565683,44,2.3,0,2.97
2004-07-14,2.94984916655919,44,2.1,0.3,2.97
2004-07-15,3.21005721652672,43.99,2.5,0,2.97
2004-07-16,2.82500443996922,43.99,2.7,0,2.97
2004-07-17,2.76387816307567,43.987,4.6,0,2.97
2004-07-18,3.21005721652672,43.98,2.4,0,2.97
2004-07-19,4.64722650821112,43.97,1.1,0,2.97
2004-07-20,5.35763905688996,43.97,1.9,0,2.97
2004-07-21,4.15631097633609,43.97,2.2,0,2.97
2004-07-22,4.64722650821112,43.97,2.9,0,2.97
2004-07-23,4.47966718223372,43.97,2.3,0,2.97
2004-07-24,4.39736562425228,43.96,3.4,0,2.97
2004-07-25,4.73249465120572,43.96,3.6,0,2.97
2004-07-26,4.39736562425228,43.96,2.2,0,2.97
2004-07-27,4.31604254155036,43.953,2.5,0.1,2.97
2004-07-28,4.73249465120572,43.98,1.3,20.1,2.97
2004-07-29,9.54596435436228,43.99,1.7,16.4,2.97
2004-07-30,10.8078935908908,44,2.3,0,2.97
2004-07-31,6.54830529388818,44,6.3,0,2.97
2004-08-01,7.89551584364898,44,1.9,0,2.97
2004-08-02,7.89551584364898,44,1.3,1.2,2.97
2004-08-03,7.89551584364898,44,1.3,0,2.97
2004-08-04,7.89551584364898,44,3.4,0,2.97
2004-08-05,7.89551584364898,44,3.6,0,2.97
2004-08-06,7.89551584364898,44,5.6,0,2.97
2004-08-07,7.89551584364898,43.99,4,0,2.97
2004-08-08,7.89551584364898,43.99,2.7,0,2.97
2004-08-09,7.89551584364898,43.99,3.5,0,2.97
2004-08-10,7.89551584364898,43.98,2.9,0,2.97
2004-08-11,7.89551584364898,43.98,3.5,0,2.97
2004-08-12,7.89551584364898,43.97,2.1,0,2.97
2004-08-13,7.89551584364898,43.967,3.7,0,2.97
2004-08-14,7.89551584364898,43.96,3.5,0,2.97
2004-08-15,7.89551584364898,43.95,5.7,0,2.97
2004-08-16,7.89551584364898,43.95,1.3,0,2.97
2004-08-17,7.89551584364898,43.947,2.6,0,2.97
2004-08-18,7.89551584364898,43.94,2,2.1,2.97
2004-08-19,7.89551584364898,43.94,1.1,0,2.97
2004-08-20,7.89551584364898,43.94,2.8,0,2.97
2004-08-21,7.89551584364898,43.93,2,0,2.97
2004-08-22,7.89551584364898,43.93,4.1,0,2.97
2004-08-23,7.89551584364898,43.93,2.8,0,2.97
2004-08-24,7.89551584364898,43.93,2.9,0,2.97
2004-08-25,7.89551584364898,43.927,3.1,0,2.97
2004-08-26,7.89551584364898,43.92,1.7,0,2.97
2004-08-27,7.89551584364898,43.917,2.8,0,2.97
2004-08-28,7.89551584364898,43.91,2.6,0,2.97
2004-08-29,7.89551584364898,43.9,2.2,0,2.97
2004-08-30,7.89551584364898,43.863,3.6,0,2.97
2004-08-31,7.89333056587759,43.89,4.1,0,2.96
2004-09-01,2.09565570067792,43.887,2.4,0,2.96
2004-09-02,1.80488655978857,43.88,7,0.2,2.96
2004-09-03,1.54142840108435,43.89,3.5,11.7,2.96
2004-09-04,1.09161486405272,43.873,4.7,0,2.96
2004-09-05,0.789462820246517,43.86,2,0.7,2.96
2004-09-06,3.84836007376152,43.86,5.7,0,2.96
2004-09-07,3.44946560715614,43.85,0.8,4.8,2.96
2004-09-08,7.89333056587759,43.84,3.9,0,2.96
2004-09-09,3.07818584264823,43.83,3.6,0,2.96
2004-09-10,3.0135783361004,43.83,2.1,1,2.96
2004-09-11,4.23569272945759,43.83,2.1,1.2,2.96
2004-09-12,4.39736562425228,43.82,3.9,0,2.96
2004-09-13,3.77374019307194,43.81,4.7,0,2.96
2004-09-14,3.34550590761699,43.81,3.6,0,2.96
2004-09-15,2.47099249083968,43.81,5,0,2.96
2004-09-16,3.21005721652672,43.8,5.5,0,2.96
2004-09-17,2.58561918345878,43.797,5.2,0,2.96
2004-09-18,2.09565570067792,43.79,3.2,0,2.96
2004-09-19,1.54142840108435,43.78,5.8,0,2.96
2004-09-20,0.789462820246517,43.78,3.9,0,2.96
2004-09-21,0.485315293718645,43.77,2.9,0,2.96
2004-09-22,0.410069603431017,43.76,4.7,0,2.96
2004-09-23,0.736407728117398,43.747,4.8,0,2.96
2004-09-24,0.736407728117398,43.74,5.3,0,2.96
2004-09-25,0.816885962606596,43.73,5.5,0,2.96
2004-09-26,0.816885962606596,43.72,7,0,2.96
2004-09-27,2.04524688529375,43.717,1.9,0,2.96
2004-09-28,1.99562432751857,43.7,6.7,0,2.95
2004-09-29,1.41956521928386,43.693,4.8,0,2.95
2004-09-30,1.30407719782677,43.68,4.2,0,2.95
2004-10-01,0.816885962606596,43.67,4.5,0,2.95
2004-10-02,0.736407728117398,43.657,5.2,0,2.95
2004-10-03,0.446674319153866,43.65,3.4,0,2.95
2004-10-04,0.311980034875062,43.64,5.6,0,2.95
2004-10-05,0.269222113924223,43.637,5.7,0,2.95
2004-10-06,0.410069603431017,43.627,4.9,0,2.95
2004-10-07,0.485315293718645,43.617,8.6,0,2.95
2004-10-08,0.311980034875062,43.52,11.1,0,55.34
2004-10-09,0.269222113924223,43.493,5.8,0,2.94
2004-10-10,0.136100680517845,43.477,4.6,0,2.94
2004-10-11,0.16404335593979,43.47,2.7,0,2.94
2004-10-12,0.136100680517845,43.46,2.9,0,2.94
2004-10-13,0.111420330475928,43.453,2.7,0,2.94
2004-10-14,0.119295770922149,43.44,0.5,2.9,2.94
2004-10-15,0.311980034875062,43.43,3.2,0,2.94
2004-10-16,0.358872930784662,43.42,4.1,0,2.94
2004-10-17,0.242929897492926,43.41,6.2,0,2.94
2004-10-18,0.613942842971146,43.4,7.8,0,2.94
2004-10-19,0.526041375663899,43.39,4,0,2.94
2004-10-20,0.526041375663899,43.39,2.2,9,2.94
2004-10-21,0.568901129019701,43.38,2,1.8,2.94
2004-10-22,0.410069603431017,43.37,4.4,0.3,2.94
2004-10-23,0.59114623333103,43.357,1.8,0,2.94
2004-10-24,0.59114623333103,43.35,2.5,0,2.94
2004-10-25,0.485315293718645,43.347,3.5,0,2.94
2004-10-26,0.547201519008849,43.34,5,0,2.94
2004-10-27,1.62628727643443,43.33,5.5,1.6,2.94
2004-10-28,1.94678252902074,43.34,1.1,20.6,2.94
2004-10-29,3.34550590761699,43.34,3.2,0,2.94
2004-10-30,5.83512606518188,43.34,10,0,2.94
2004-10-31,4.562952413253,43.33,4,0,2.94
2004-11-01,3.48457440876977,43.32,3.6,0,2.94
2004-11-02,2.94984916655919,43.31,6.2,0,2.93
2004-11-03,2.14685626240679,43.31,5.4,0,2.93
2004-11-04,1.54142840108435,43.3,5.5,0,2.93
2004-11-05,1.02611225891985,43.3,3.2,0,2.93
2004-11-06,0.789462820246517,43.29,9.7,0,2.93
2004-11-07,1.19481162948499,43.28,5,0,2.93
2004-11-08,1.30407719782677,43.28,6,0,2.93
2004-11-09,2.70360878334576,43.27,7,0,2.93
2004-11-10,2.19885404971967,43.27,8,0,2.93
2004-11-11,2.09565570067792,43.253,2.8,0,2.93
2004-11-12,1.71409179940124,43.25,3.4,1.5,2.93
2004-11-13,1.19481162948499,43.25,6,21.2,2.93
2004-11-14,1.09161486405272,43.25,4.9,0,2.93
2004-11-15,1.23055156671207,43.247,3.5,0,2.93
2004-11-16,4.00043076527862,43.24,5.8,0,2.93
2004-11-17,3.14367702565683,43.23,3.3,0,2.93
2004-11-18,1.85141916793929,43.227,6.1,0,2.93
2004-11-19,1.66981854117758,43.21,6.4,0,2.93
2004-11-20,0.994332272284074,43.203,5.1,0,2.93
